time_stamp [milli-sec],actor_1_x,actor_1_y
118603,-3.233712452528212,-2.9691864260957064
118704,-3.3314729710867836,-2.9692316389739353
118810,-3.3918350027820185,-2.9710931000090897
118919,-3.473759652648497,-2.9757868488500305
119028,-3.5437523801746,-2.982513306954549
119130,-3.62967765266578,-3.013180593285108
119231,-3.6934074601661173,-2.9948256784743967
119334,-3.724138550810379,-2.9539842963711367
119446,-3.728828023308812,-2.9007825012704695
119547,-3.71486416719383,-2.845493954978381
119649,-3.6882124505800937,-2.800232085413932
119751,-3.644017520629722,-2.7736739006384417
119853,-3.6126206341388003,-2.792880775871473
119957,-3.591411837056981,-2.85734986100315
120060,-3.592736775680418,-2.9783021282441586
120165,-3.616062192724075,-3.1766378985259514
120266,-3.631280527340355,-3.4577036523665794
120367,-3.61946452977176,-3.678785783639712
120468,-3.5744801654467673,-4.0474669454747
120570,-3.603130928771561,-4.448224515695312
120673,-3.630959189405276,-4.854420699286064
120775,-3.577587184734082,-5.250645149302133
120882,-3.581093658744586,-5.611808655174982
120986,-3.6253688253646597,-6.003616769406876
121091,-3.6313218477626266,-6.150900209359956
121194,-3.6502348148745867,-6.303551295948651
121297,-3.7279942940869177,-6.394960672730937
121403,-3.867762622644986,-6.427086589455442
121505,-4.011140208564651,-6.41271850393468
121606,-4.099389212690173,-6.390063331606513
121707,-4.197708559825108,-6.344412551288168
121818,-4.219257913284572,-6.277693377085259
121920,-4.16454230898166,-6.250926017104387
122023,-4.054691601687295,-6.2345925518741865
122125,-3.7669009591121663,-6.23383922029406
122227,-3.5085852196900174,-6.2223716606256625
122328,-3.3321727142805315,-6.181113148358519
122430,-3.128736060802013,-6.1747208646730725
122532,-2.8999239674549364,-6.182922498455009
122637,-2.647275121240453,-6.211621452084708
122741,-2.374673500351125,-6.231231405832507
122842,-2.0854203608631714,-6.217154548847651
122946,-1.7804852577313373,-6.174431870285988
123047,-1.4588165711894778,-6.189704245414498
123148,-1.1250902171614001,-6.227611614762667
123253,-0.8972747718603574,-6.2301607254391005
123356,-0.5468423107032633,-6.178177081095645
123458,-0.18988647069955297,-6.179679621563227
123559,0.16929832693455293,-6.220446948630421
123661,0.5327202717101251,-6.227758102412732
123768,0.9032775176354022,-6.175622666688099
123869,1.3855453070640504,-6.201490208655245
123970,1.6220068698301757,-6.2278784310285875
124074,2.1013714346112993,-6.186967379130179
124178,2.449402122231554,-6.175910575544258
124285,2.780599520857046,-6.2032750596474875
124386,3.0995699784504334,-6.2307989181973715
124490,3.3090994885120386,-6.22506302853126
124593,3.5185906042687476,-6.182481535608641
124696,3.8080020448223912,-6.17562325029913
124808,3.988199497795363,-6.185197501893865
124913,4.2397624959112825,-6.214741939367566
125014,4.396779203453167,-6.229222963599944
125131,4.615897851827801,-6.229263396771078
125232,4.8119105006315435,-6.191442169662368
125335,4.925294380239313,-6.17989182835674
125437,5.200607145189705,-6.175951863389764
125540,5.489081948578705,-6.200244410696001
125643,5.657223697128888,-6.21465146125661
125749,5.715385065622478,-6.209937510885716
125851,5.665089594539786,-6.200696575613034
125953,5.597655928025374,-6.192529309717708
126065,5.404901054349205,-6.180536696622536
126166,5.230844824681985,-6.205306794863668
126269,5.0931283165112085,-6.219573997307546
126371,4.998529029366256,-6.22471976603785
126478,4.956073958171008,-6.225523205716766
126580,4.902823916178127,-6.225170450720992
126681,4.8398817138727,-6.224177051151134
126784,4.793019074327631,-6.222818501578853
126887,4.715949372692011,-6.218818411885861
126989,4.601670585104229,-6.207910071421
127090,4.509588589026651,-6.198084987934373
127193,4.41367397424422,-6.187140829390883
127294,4.315958272745866,-6.177005466615692
127397,4.218797649593491,-6.170856754917125
127498,4.123860212871696,-6.17037115706266
127599,4.061470067459969,-6.1702428691038325
127702,3.9710917683167533,-6.174429073820318
127804,3.8613502826968036,-6.205982730814315
127906,3.7806736242155954,-6.2158734197559316
128009,3.7049899125122105,-6.221861474923925
128114,3.6359129573153037,-6.224275280804623
128215,3.5751955801114996,-6.225682783928373
128320,3.524145905360462,-6.225535533787498
128424,3.4688365872802773,-6.226857704864407
128527,3.4163777888113445,-6.244024061635044
128630,3.388022671997322,-6.273885116280611
128731,3.3799737294005077,-6.308361830965776
128832,3.3879223572915986,-6.341136478950845
128933,3.4080736153157276,-6.364895639709572
129036,3.433637542548355,-6.374520913503758
129138,3.471095586905982,-6.350860898851191
129250,3.4944313422123847,-6.297215789629063
129351,3.5134969405460406,-6.204531105451999
129455,3.521845366845603,-6.136454027399928
129557,3.5285345887918687,-6.0548421675397615
129663,3.5311993886531394,-5.958780868619478
129764,3.530000084402853,-5.849724586046314
129867,3.52624277929839,-5.770441284569844
129969,3.4876593730613235,-5.594103206639712
130074,3.4769162062741037,-5.455649695558463
130176,3.475203586681521,-5.3135679843499695
130278,3.478081677708788,-5.169099501720307
130381,3.4904009757323995,-5.025085360361726
130486,3.5065239210468127,-4.882131258964151
130589,3.523779047254437,-4.741324043824541
130692,3.530412243896272,-4.556510000781511
130796,3.529867241955908,-4.467288766635241
130898,3.5179868097181757,-4.297941881655652
130999,3.482930276330653,-4.179880522184457
131106,3.476168162713912,-4.077988323292499
131215,3.474269777005106,-3.9905611295391816
131316,3.474993859351749,-3.918944795269045
131417,3.4835626448695987,-3.8318940343674512
131518,3.517387727959752,-3.768232611632645
131619,3.568163381352233,-3.7390167233194607
131720,3.624322959899346,-3.7364741954917116
131823,3.677186807161625,-3.751785850326848
131925,3.7130621723050754,-3.7807924295461746
132035,3.7243858262818716,-3.815316499784198
132139,3.7024163360137217,-3.845903459834149
132245,3.636752518162884,-3.865761515927259
132351,3.5179129630052404,-3.869670339364115
132459,3.4503655730080753,-3.868691749615074
132560,3.3849368832285047,-3.8688199120325644
132662,3.3105924406204905,-3.8703524618656115
132763,3.228302543738791,-3.875283836501035
132866,3.1413697811013823,-3.9060363774844014
132976,3.046160776783897,-3.9173351778012018
133080,2.9089988734480285,-3.9245134052223776
133181,2.836408861497695,-3.9251982546911512
133284,2.723137134124405,-3.923731159825446
133385,2.6048187845157376,-3.9174072244597347
133487,2.439960529601582,-3.8998580597877446
133589,2.3129267282224655,-3.8856127465148753
133690,2.1842949422822677,-3.872752865106826
133808,2.056461269962898,-3.8694057577900867
133910,1.9293693675710903,-3.871325530377791
134013,1.8040992515253758,-3.880479774330049
134115,1.6849629043939538,-3.916205083647701
134216,1.5621284430334754,-3.9244138128407258
134318,1.4402628483559279,-3.924980614179139
134421,1.3210473753826526,-3.922673884563587
134523,1.204992816026131,-3.9156491066662817
134628,1.0927620998088603,-3.9022332691490678
134730,0.986537771755587,-3.8913174835979767
134831,0.8865094613652217,-3.8787858017776586
134937,0.765158647528293,-3.8697990925095724
135040,0.6837688285814538,-3.868926319892783
135141,0.6108910436103842,-3.8689628840738273
135243,0.5472046402914655,-3.8715030574001856
135346,0.47990066283256555,-3.875833999308318
135448,0.36285449153339944,-3.9173006479780117
135549,0.28255871018952533,-3.948598464606989
135652,0.26868249324589566,-3.970209828318516
135754,0.28308090976290545,-3.990726686358566
135859,0.3170532782787772,-4.004867713992519
135963,0.36258281641605583,-4.008129585195068
136066,0.4108848674164906,-3.99731815995181
136167,0.45128168641320066,-3.969618466417447
136269,0.4740029751429198,-3.921317434669758
136371,0.47706849560850023,-3.8751274886221703
136473,0.47874814113016106,-3.830364799003429
136581,0.4829932159283751,-3.7776455424647217
136686,0.4891078769927689,-3.7179374280806763
136789,0.4977269529574411,-3.6521981510592942
136904,0.5074489267535631,-3.5562466410164206
137007,0.517460539566911,-3.4794881252988743
137110,0.5258105736022372,-3.3994091122921177
137213,0.5304733932378887,-3.3170468130894504
137314,0.5309111724336765,-3.233654637258582
137418,0.5301447919029618,-3.1504829626811754
137524,0.5245934223811235,-3.042022117753648
137625,0.5168824093805,-2.964055620811251
137728,0.4857579392262897,-2.8916553086015626
137829,0.4801771626007194,-2.8223866304422094
137930,0.4759428599863794,-2.758612324242847
138034,0.4746115319865604,-2.6836075219947326
138135,0.47471286685962893,-2.63634916425864
138237,0.47436359168194797,-2.609728247046544
138338,0.4670985426294234,-2.557006906533594
138449,0.4206491413705473,-2.5091111889112008
138550,0.38831240623887564,-2.498255334754022
138661,0.33806265840924093,-2.496278238966904
138762,0.3076140612313299,-2.503456298697111
138872,0.2625486765792585,-2.5296254966051714
138974,0.25519310397496675,-2.5538754248894366
139075,0.28306173708799504,-2.5779979684331886
139178,0.3266633810011516,-2.593266839486575
139279,0.43711445343142485,-2.6182264019139994
139382,0.5345063084167422,-2.6284989703577994
139484,0.6017015742415214,-2.6310462420932184
139585,0.6522458410261948,-2.631085937104171
139688,0.736124476683178,-2.630528474854198
139791,0.8294222041577479,-2.6258166741833606
139895,0.9316959446810933,-2.6168044925382175
140006,1.0842179393858673,-2.5802070866913387
140107,1.2033671927751552,-2.5746621521149957
140209,1.3268339946987997,-2.575857612769677
140312,1.4543391660976879,-2.579789658610828
140413,1.5834110447591507,-2.5926079312400505
140515,1.7147280348642318,-2.607301402568784
140618,1.8927293874930684,-2.6271498944925615
140719,2.0312837353442275,-2.6295999268193575
140822,2.1721031352183746,-2.6267342671304084
140923,2.322202466237395,-2.5937523464049335
141024,2.4654974572628316,-2.580241867622801
141125,2.6042918603011715,-2.575479232977015
141230,2.7385797828648464,-2.57689109013814
141333,2.867964882042164,-2.5835541759535072
141437,2.9912504666608273,-2.597712237975638
141546,3.148903710198745,-2.6155983885011733
141647,3.261546257043739,-2.627068008253686
141750,3.3698832610724048,-2.6306116264241814
141852,3.471793787867906,-2.630433317773293
141954,3.5661973939926632,-2.6262131889774136
142067,3.6516747511389815,-2.6194554822413973
142168,3.75057379667347,-2.586190410882579
142271,3.828304720798945,-2.579738983768637
142377,3.957781714923477,-2.579129947809758
142479,4.041518980887404,-2.590471395893365
142582,4.085777078206624,-2.606224062944629
142684,4.097395886260704,-2.624466417668946
142786,4.083200775722874,-2.641964785227637
142887,4.048335338726859,-2.6543873407067786
142990,3.997880786117435,-2.6560502265306534
143091,3.9326051236354407,-2.6433552082517657
143193,3.854105893362945,-2.6158269903122946
143300,3.7826912852269867,-2.5848613220443033
143402,3.7269783611756613,-2.558259000301041
143503,3.659092578515793,-2.527730703717256
143606,3.580995159064864,-2.495566329954467
143708,3.4950827035573275,-2.4647297685290774
143809,3.4026403562335243,-2.433483744111906
143912,3.305722031919768,-2.4041626186934733
144013,3.212547829456112,-2.3993216839690845
144114,3.1102363641772732,-2.3731432745135437
144216,3.0041475099632033,-2.3407649898796126
144319,2.859248574736242,-2.2892019228844096
144424,2.7507311200321967,-2.247469849633186
144525,2.6433171505752937,-2.2003486750876666
144630,2.5400134750897716,-2.1531302843759264
144733,2.442560755266317,-2.1069556661315967
144836,2.3251206270651403,-2.053159742730137
144944,2.2727396893528384,-2.0319103183700307
145046,2.181558928256904,-1.9983973308876688
145148,2.126104703273673,-1.978794956358013
145250,2.06696104623244,-1.9616390043869778
145353,2.01340876279666,-1.9622203226078616
145456,1.9873036564261575,-1.9843391966214612
145558,1.9732543503048225,-2.051716873508499
145659,1.9841181283309535,-2.0899914539176274
145761,1.9957773510769146,-2.1123320157176155
145864,2.0270969487603847,-2.1351264365738425
145967,2.0517113483631335,-2.1250895285556712
146069,2.068597393765832,-2.084161493361493
146172,2.0741509277050083,-2.00402480423462
146273,2.0753462074031934,-1.873266315398599
146376,2.079025296075891,-1.7580140412200551
146479,2.1006193316595003,-1.5551333441698767
146585,2.1259575592498154,-1.326199509517011
146697,2.1302251598684916,-1.1615878734637546
146798,2.0853986574780454,-0.8122517159027978
146903,2.0752599219681445,-0.5653298704956293
147005,2.0826675845643186,-0.34480301153345044
147108,2.1023670186652508,-0.1600158750801309
147212,2.1198946358041817,-0.019366244299541292
147313,2.140313164421969,0.07893088567280843
147414,2.181693654223054,0.15518575594598924
147515,2.2361009038886452,0.20950241971608277
147616,2.292486564423191,0.24126107151549453
147726,2.3523696414535267,0.24722048320028364
147828,2.3738980036115342,0.2279544273958285
147929,2.363069119264579,0.18794646013699726
148030,2.318871069799702,0.10737693714689865
148133,2.2185294904080526,0.03142068069420938
148239,2.0808119139955426,-0.03492237763313735
148341,1.9164609725183686,-0.10145775766817113
148442,1.7548933029391094,-0.15373530982111536
148554,1.568869618840173,-0.21225030633047479
148658,1.3699345083941148,-0.28387264643537635
148760,1.169724009878837,-0.3761918433177858
148864,0.9838744087896572,-0.5034188512836856
148965,0.6825576957783837,-0.6365579896316691
149067,0.4336022818165152,-0.7186258174923466
149169,0.18201389611761132,-0.7988316145120706
149270,-0.051878399344988585,-0.900568578563936
149378,-0.25698564034659777,-1.039398078107125
149484,-0.4789918961771831,-1.142056908550891
149587,-0.7012381156812898,-1.2246570268304855
149691,-0.9174262914302749,-1.2903861371857943
149795,-1.1729231215219194,-1.3816876805384948
149912,-1.3333007904979832,-1.4566351923437098
150014,-1.4537654663859516,-1.5483956348041468
150122,-1.528281041436412,-1.5895989725578892
150225,-1.7082830520458532,-1.6699791538104298
150331,-1.832341118630263,-1.7087518522835428
150434,-1.91421234431708,-1.7217060202888637
150535,-1.9558232267794449,-1.717169242191366
150637,-1.9600457884479767,-1.6998624367268937
150738,-1.9357573878591594,-1.6760168929198995
150848,-1.8863023228787472,-1.6535174258937257
150951,-1.7828127372788778,-1.6327917387385897
151055,-1.6819605524535117,-1.6282795277527453
151162,-1.5835378437351202,-1.6304373466050028
151263,-1.5129679220637224,-1.631119402498848
151374,-1.4277684551071947,-1.6307324680908297
151475,-1.3303761893325827,-1.6258389442785313
151580,-1.223006620009225,-1.6162998722507604
151683,-1.1121408238710697,-1.5817803278153326
151791,-0.944816438557735,-1.5750551988664794
151895,-0.8108746210037369,-1.5765728300255086
151996,-0.6714861084378819,-1.5836182671399284
152098,-0.5276994258179214,-1.5992135704053363
152203,-0.38366061900481124,-1.6150518539214391
152306,-0.24215214257019424,-1.6278630643334626
152412,-0.10657541500484866,-1.630361157080865
152515,0.06420854182075122,-1.6246966908683604
152618,0.1442674228800796,-1.6169289477108044
152721,0.29066802960243454,-1.5798136888757348
152823,0.3924741308501975,-1.5749230605392677
152926,0.482468563919631,-1.5747337565357369
153029,0.5583086034922538,-1.57563483760242
153132,0.6356149661341024,-1.5754657802721963
153240,0.7140133396243545,-1.547731404874181
153341,0.7540756741845414,-1.4941090482905406
153442,0.7620901485445022,-1.4261000607624812
153543,0.7444000737490677,-1.3580025511851188
153645,0.7099645396942825,-1.3017166138496148
153747,0.6680914383832727,-1.2716972482146445
153857,0.6259474238681725,-1.2844240994953318
153961,0.5820810647805839,-1.3951801813683546
154063,0.573538766203042,-1.5689369146049184
154166,0.6086350810673367,-1.714447322314882
154268,0.6234035233143016,-1.8781653416241826
154369,0.6246260996720847,-2.0703329475632803
154474,0.6024281060603245,-2.3633003895463007
154581,0.569668158271172,-2.6919788928497015
154682,0.5745760085810231,-2.9596311280050385
154783,0.6229974742817402,-3.2412265005385814
154886,0.6225879011180556,-3.528133927450356
154987,0.5946169939285244,-3.8194702051983382
155088,0.5688985322550928,-4.112891911233165
155189,0.5807036989347325,-4.403465170377064
155290,0.6257168170795805,-4.685662031213196
155391,0.6188835266683943,-4.9597873626184485
155492,0.5902744552985009,-5.22204552827725
155593,0.5690330778246037,-5.466742132597823
155694,0.5734655613840892,-5.6884540853853345
155795,0.6074889362053891,-5.820809046900458
155896,0.6255370473985027,-6.05252619025234
155997,0.6247153297108059,-6.190672261489813
156099,0.644699047462156,-6.378835145079351
156205,0.7156346122083488,-6.4909893721321
156313,0.8208604335284543,-6.530915253418302
156414,0.9409107095076573,-6.515110885206996
156516,1.055224217341,-6.464419368357473
156619,1.1325912602028447,-6.392900170446384
156720,1.1472585834825284,-6.317202874069003
156821,1.078049924573233,-6.276030481897261
156923,0.8853644252610098,-6.241655339951926
157024,0.5766730057636438,-6.219100483161155
157127,0.34794722938897005,-6.195125138454972
157228,0.06784570313762918,-6.168889452774161
157329,-0.2609034552801448,-6.183194454632966
157430,-0.6315918740615258,-6.224799023425591
157531,-1.0330460638063184,-6.193949060857013
157636,-1.4641258219245536,-6.169809504802777
157740,-1.9176717473016807,-6.22544310608691
157844,-2.388008982403503,-6.196070524693821
157945,-2.869970769585901,-6.171661897410288
158046,-3.3492713665414655,-6.225390844242421
158147,-3.83606304290137,-6.1862342429659405
158249,-4.31225289897874,-6.176324220771968
158350,-4.764553465826461,-6.224328957831837
158454,-5.211643948772011,-6.186040947741771
158559,-5.6282617638854004,-6.1724688930233045
158661,-6.001042432522359,-6.225078706659848
158764,-6.3473371795465505,-6.212550916878396
158868,-6.6508135065201115,-6.177967101067869
158969,-6.899084845617941,-6.169051862127346
159071,-7.195569195620446,-6.213809812504007
159174,-7.5573818064563305,-6.22272362234741
159276,-7.854169266583627,-6.198397231545266
159377,-8.07121242340702,-6.1851683578004195
159479,-8.221416306512339,-6.195121704919707
159580,-8.279650172608038,-6.2072658136925405
159681,-8.225283261164307,-6.216422088511335
159784,-8.059456171559619,-6.188501746651027
159886,-7.710668119537113,-6.176678063564306
159988,-7.185477981377706,-6.225632367292923
160089,-6.7410079073945255,-6.1940112754394585
160191,-6.292562331394716,-6.176844505723282
160292,-5.771126130178588,-6.228149390309333
160393,-5.156844053249218,-6.176108979004326
160494,-4.502257972008462,-6.219513483566261
160595,-3.7696808945598255,-6.176506595197844
160701,-3.0262503346451113,-6.227187989947057
160806,-2.21385672652959,-6.177185925496434
160907,-1.418524058106823,-6.226473326276618
161008,-0.5801507146369115,-6.197348226070155
161110,0.25356006100242845,-6.182137204479067
161211,1.0544413560168615,-6.2250614507072255
161312,1.8714911892141322,-6.176928404809948
161415,2.621257139706136,-6.229295354056486
161518,3.365588725281772,-6.179505077261286
161621,4.029190989190756,-6.229486904946609
161723,4.6577687141415876,-6.1763037888585774
161827,5.194001519290429,-6.22809228786891
161928,5.661853642472968,-6.187678450299187
162031,6.063638486947777,-6.177124320434459
162132,6.614940333270688,-6.229984544727533
162233,6.9778129191370235,-6.216913851601567
162337,7.151456410573966,-6.188284077738391
162439,7.206170592153239,-6.1970086539408715
162542,7.149271123366727,-6.2084624472432575
162647,7.003379680317123,-6.217703823043297
162750,6.798365820704293,-6.208771414590563
162851,6.535546395777145,-6.180189292466768
162957,6.22397794755948,-6.1772130237344935
163059,5.952678013088296,-6.22096654528416
163163,5.76295129185091,-6.221602041726829
163264,5.529749001031121,-6.20593910618069
163367,5.254845176537857,-6.170873533178588
163470,4.9499876212147,-6.1527939390739155
163571,4.634292345196244,-6.195002373881512
163672,4.286334258979423,-6.193743935724316
163774,3.909086759903351,-6.152324791251725
163875,3.5255126713843983,-6.13109839209647
163976,3.155407659352525,-6.176979241044168
164079,2.7627458245156196,-6.157968177349508
164180,2.365222149404157,-6.111955152155402
164281,1.9954858214719005,-6.139667723483321
164386,1.6326652088749305,-6.152403522128243
164487,1.2768840464830853,-6.121334860348083
164590,0.9438569395360018,-6.086438618862596
164691,0.6448977839622919,-6.093170960394181
164792,0.3795268521557835,-6.1327688980080515
164894,0.1447253334310902,-6.126343989526352
164995,-0.048845894906004286,-6.104184286023292
165096,-0.2828640080051172,-6.0923042082437995
165198,-0.4523453949830585,-6.16301656900081
165299,-0.5280008408333275,-6.287711681291643
165400,-0.5456427259243549,-6.455750713103662
165501,-0.5053027396166224,-6.591765639843264
165605,-0.42563139592628246,-6.682089880627385
165706,-0.32531711507687555,-6.706018023870066
165807,-0.22556175085808094,-6.6414241129976395
165909,-0.13215261987597385,-6.462034135719745
166010,-0.0695005556394277,-6.147161559807179
166113,-0.07784796089060131,-5.894714243682753
166214,-0.13585486592317872,-5.605124189661981
166315,-0.146411090420069,-5.266389305630418
166418,-0.11937954410226712,-4.8863506422542216
166520,-0.13799639896747554,-4.4649136180618125
166621,-0.20396135436752047,-4.008555085881583
166723,-0.17899821270226185,-3.532949725119072
166828,-0.2260268362481811,-3.034398046496109
166929,-0.26002318505152355,-2.524643289730847
167030,-0.22672962651552583,-2.009476643223576
167131,-0.2959779877490344,-1.494936867929478
167232,-0.2883051791140723,-0.986482429014943
167333,-0.26473162954841845,-0.4900575951837897
167434,-0.32487318509403573,-0.01858556060500991
167535,-0.2966553815996787,0.4317926450820583
167637,-0.26084879758890644,0.8497356837233129
167738,-0.2986342704131675,1.2226685904661283
167840,-0.2790215772657775,1.553889402583527
167941,-0.22208932654978022,1.8340531431495426
168042,-0.14446176020252627,2.1063364512078504
168152,-0.0368797411386784,2.3955314197114097
168254,0.08343347792109258,2.5627045248312554
168356,0.277204133980871,2.6134858884412857
168457,0.5005881357555405,2.569247587654336
168562,0.7335783645721003,2.449236389658565
168663,0.9473410268221487,2.306173581496591
168766,1.1397485939958092,2.181249581585366
168867,1.3107852952402541,2.106361705709975
168969,1.4474791993261749,2.0366764110281337
169070,1.5378257904846333,2.0238624750554206
169173,1.6051676975238003,2.020407687366057
169274,1.6564400223308708,2.014434757602651
169375,1.6928903477134678,2.0077528732194265
169479,1.7119862839567956,2.0029180226660315
169580,1.713340968673157,1.9985752221672346
169681,1.6987733216063428,1.9958033309695598
169782,1.6664746153524894,1.9979618402837094
169884,1.6108155185188129,2.0024765204754367
169987,1.5318752599714884,2.0128190663626335
170089,1.420621583755556,2.0249752395586342
170193,1.2603917181454896,2.0307913006695513
170294,1.0643596364374535,2.025045069393406
170395,0.8485106250269115,1.9810027178416285
170496,0.6097000590510998,1.9754062741257563
170597,0.36621869634367754,1.9885165445887476
170699,0.13371457275387869,2.015877152374629
170809,-0.07565386233611937,2.031026646674155
170911,-0.2528779393725551,2.0284163552225705
171013,-0.38593231801649847,2.0178963709624003
171117,-0.4679530208858571,1.9996578238903753
171221,-0.5126175304113335,2.039208440351327
171322,-0.5268752167875269,2.0984146652474576
171423,-0.5188026558235969,2.1667254455416662
171527,-0.4958100183614994,2.2299499188644303
171628,-0.46419543613570924,2.2736442787616387
171729,-0.430286160637713,2.2844124705245745
171830,-0.4015368272368332,2.249381114102666
171931,-0.38795554317258407,2.1553278122172967
172032,-0.4024057637208076,1.9939462164130588
172135,-0.42017556804792794,1.8745273934247375
172238,-0.4366686878074515,1.726576455716697
172339,-0.4417886134355763,1.5545571763154054
172440,-0.43354088725648576,1.3626176534796524
172543,-0.39744036948576866,1.1559093723283658
172645,-0.4029127916364038,0.9298522337356726
172747,-0.42855190595805825,0.6895047398872921
172850,-0.46241426323599455,0.4395990264510219
172953,-0.47611612829754224,0.18660356207833834
173058,-0.44070183631293464,-0.06397111544007596
173160,-0.4324806902483945,-0.31686208928429355
173262,-0.4469966252540744,-0.567723047806249
173370,-0.4918480034012187,-0.8914953941602617
173471,-0.5067209545443923,-1.0454345763936137
173573,-0.5092675815162885,-1.2638373703049426
173674,-0.4718883445072084,-1.464877693506791
173785,-0.4654706431019332,-1.6471526495328945
173886,-0.470926176455191,-1.8064746993776144
173991,-0.48599197008041994,-1.977310169425516
174093,-0.4887115917471047,-2.000734473566787
174194,-0.4888122678510445,-2.0016348497807486
174295,-0.4889131061062354,-2.002533597906972
174396,-0.4890191128662083,-2.0034307070886244
174497,-0.48912492760417725,-2.0043261912351955
174600,-0.4892305504504741,-2.005220051449646
174701,-0.4893359815354254,-2.006112288834935
174804,-0.48940616245567087,-2.006706212731376
174905,-0.4895462689426187,-2.007891899529869
175009,-0.4896511255255296,-2.0087792750454354
175110,-0.4897557908684223,-2.0096650321436806
175212,-0.4898602651016286,-2.010549171927565
175313,-0.489964548355475,-2.011431695500049
175414,-0.4900686407602935,-2.012312603964093
175515,-0.4901379297339688,-2.0128989795356595
175616,-0.49029363297646006,-2.0140695384594967
175717,-0.4904135995120987,-2.014945568926982
175818,-0.4905333454834683,-2.015819988770102
175921,-0.4906528710415934,-2.0166927990917665
176022,-0.49077217633751735,-2.017564000994888
176124,-0.49085159090815816,-2.0181439092424243
176226,-0.4910101267468979,-2.0193015839571395
176327,-0.49112877216242884,-2.020167967222092
176429,-0.49120774706454035,-2.020744664882367
176531,-0.49136540417035746,-2.021895922834202
